"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Fine_STE","Fine_STE_rank"
"267","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Copelatinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Copelatinae","Subfamily"
"268","Arthropoda","Crustacea","ZZZ","Maxillopoda","Copepoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Copepoda","Subclass"
"269","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Coptotiminae","ZZZ","Coptotimini","ZZZ","ZZZ","Coptotomus","ZZZ","ZZZ","ZZZ","ZZZ","Coptotomus","Genus"
"270","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Corbiculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Corbicula","ZZZ","ZZZ","ZZZ","ZZZ","Corbicula","Genus"
"271","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Corbiculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Corbicula","ZZZ","ZZZ","ZZZ","ZZZ","Corbicula","Genus"
"272","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Corbiculoidea","Superfamily"
"273","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Cordulegastridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cordulegaster","ZZZ","ZZZ","ZZZ","ZZZ","Cordulegaster","Genus"
"274","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Cordulegastridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cordulegaster","ZZZ","ZZZ","ZZZ","ZZZ","Cordulegaster","Genus"
"275","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Cordulegastridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cordulegastridae","Family"
"276","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Corixoidea","Corixidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Corixidae","Family"
"277","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","Neuropterida","Megaloptera","ZZZ","ZZZ","ZZZ","Corydalidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Corydalidae","Family"
"278","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Corynoneura","ZZZ","ZZZ","ZZZ","ZZZ","Corynoneura","Genus"
"279","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Caridea","Crangonoidea","Crangonidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Crangon","ZZZ","ZZZ","ZZZ","ZZZ","Crangon","Genus"
"280","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Crangonyctidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Crangonyctidae","Family"
"281","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Crangonyctidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Crangonyx","ZZZ","ZZZ","ZZZ","ZZZ","Crangonyx","Genus"
"282","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Hydrophilidae","Hydrophilinae","ZZZ","Anacaenini","ZZZ","ZZZ","Crenitis","ZZZ","ZZZ","ZZZ","ZZZ","Crenitis","Genus"
"283","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","Genus"
"284","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","Genus"
"285","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","ZZZ","Isocladius","ZZZ","ZZZ","Cricotopus (Isocladius)","Subgenus"
"286","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","ZZZ","Nostococladius","ZZZ","ZZZ","Cricotopus (Nostococladius)","Subgenus"
"287","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","ZZZ","Nostococladius","ZZZ","ZZZ","Cricotopus (Nostococladius)","Subgenus"
"288","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","Cricotopus Bicinctus Group","ZZZ","ZZZ","ZZZ","Cricotopus Bicinctus Group","Species.Group"
"289","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","Cricotopus Bicinctus Group","ZZZ","ZZZ","ZZZ","Cricotopus Bicinctus Group","Species.Group"
"290","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","Cricotopus Trifascia Group","ZZZ","ZZZ","ZZZ","Cricotopus Trifascia Group","Species.Group"
"291","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cricotopus","Cricotopus Trifascia Group","ZZZ","ZZZ","ZZZ","Cricotopus Trifascia Group","Species.Group"
"292","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","Cryptochia","ZZZ","ZZZ","ZZZ","ZZZ","Cryptochia","Genus"
"293","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","Cryptochia","ZZZ","ZZZ","ZZZ","ZZZ","Cryptochia","Genus"
"294","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Cryptochironomus","ZZZ","ZZZ","ZZZ","ZZZ","Cryptochironomus","Genus"
"295","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Cryptolabis","ZZZ","ZZZ","ZZZ","ZZZ","Cryptolabis","Genus"
"296","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Cryptotendipes","ZZZ","ZZZ","ZZZ","ZZZ","Cryptotendipes","Genus"
"297","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Culicidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Culicidae","Family"
"298","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Culicidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Culicidae","Family"
"299","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Culicidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Culicidae","Family"
"300","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Culicidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Culicidae","Family"
"301","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Culicidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Culicidae","Family"
"303","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Cucujiformia","Curculionoidea","Curculionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Curculionidae","Family"
"304","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Hydrophilidae","Hydrophilinae","ZZZ","Hydrophilini","ZZZ","ZZZ","Cymbiodyta","ZZZ","ZZZ","ZZZ","ZZZ","Cymbiodyta","Genus"
"305","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Piscicolidae","Piscicolinae","ZZZ","ZZZ","ZZZ","ZZZ","Cystobranchus","ZZZ","ZZZ","salmositicus","ZZZ","Cystobranchus salmositicus","Species"
"306","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Piscicolidae","Piscicolinae","ZZZ","ZZZ","ZZZ","ZZZ","Cystobranchus","ZZZ","ZZZ","salmositicus","ZZZ","Cystobranchus salmositicus","Species"
"307","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Hexatomini","ZZZ","ZZZ","Dactylolabis","ZZZ","ZZZ","ZZZ","ZZZ","Dactylolabis","Genus"
"308","Arthropoda","Crustacea","ZZZ","Branchiopoda","Phyllopoda","ZZZ","ZZZ","Diplostraca","Cladocera","Anomopoda","ZZZ","Daphniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Daphnia","ZZZ","ZZZ","ZZZ","ZZZ","Daphnia","Genus"
"309","Arthropoda","Crustacea","ZZZ","Branchiopoda","Phyllopoda","ZZZ","ZZZ","Diplostraca","Cladocera","Anomopoda","ZZZ","Daphniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Daphniidae","Family"
"310","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Dasyheleinae","ZZZ","ZZZ","ZZZ","ZZZ","Dasyhelea","ZZZ","ZZZ","ZZZ","ZZZ","Dasyhelea","Genus"
"311","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Dasyheleinae","ZZZ","ZZZ","ZZZ","ZZZ","Dasyhelea","ZZZ","ZZZ","ZZZ","ZZZ","Dasyhelea","Genus"
"312","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Decapoda","Order"
"313","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Demeijerea","ZZZ","ZZZ","ZZZ","ZZZ","Demeijerea","Genus"
"314","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Demicryptochironomus","ZZZ","ZZZ","ZZZ","ZZZ","Demicryptochironomus","Genus"
"315","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Dero","ZZZ","ZZZ","ZZZ","ZZZ","Dero","Genus"
"316","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","ZZZ","ZZZ","ZZZ","Derotanypus","ZZZ","ZZZ","ZZZ","ZZZ","Derotanypus","Genus"
"319","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Blephariceromorpha","ZZZ","Deuterophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Deuterophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Deuterophlebia","Genus"
"320","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Diamesinae","ZZZ","Diamesini","ZZZ","ZZZ","Diamesa","ZZZ","ZZZ","ZZZ","ZZZ","Diamesa","Genus"
"321","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Diamesinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Diamesinae","Subfamily"
"322","Mollusca","ZZZ","ZZZ","Gastropoda","Opisthobranchia","ZZZ","ZZZ","Nudibranchia","ZZZ","ZZZ","ZZZ","Facelinidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Dicata","ZZZ","ZZZ","ZZZ","ZZZ","Dicata","Genus"
"323","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Dicosmoecinae","Subfamily"
"327","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Chloropidae","Oscinellinae","ZZZ","ZZZ","ZZZ","ZZZ","Dicraeus","ZZZ","ZZZ","ZZZ","ZZZ","Dicraeus","Genus"
"328","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Dicranomyia","ZZZ","ZZZ","ZZZ","ZZZ","Dicranomyia","Genus"
"329","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Dicranomyia","ZZZ","ZZZ","ZZZ","ZZZ","Dicranomyia","Genus"
"330","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","Limnophilinae","ZZZ","ZZZ","ZZZ","ZZZ","Dicranophragma","ZZZ","ZZZ","ZZZ","ZZZ","Dicranophragma","Genus"
"332","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Asilidae","Dasypogoninae","ZZZ","Stenopogonini","ZZZ","ZZZ","Dicranus","ZZZ","ZZZ","ZZZ","ZZZ","Dicranus","Genus"
"333","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Dicrotendipes","ZZZ","ZZZ","ZZZ","ZZZ","Dicrotendipes","Genus"
"336","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydropsychoidea","Hydropsychidae","Diplectroninae","ZZZ","ZZZ","ZZZ","ZZZ","Diplex","ZZZ","ZZZ","ZZZ","ZZZ","Diplex","Genus"
"337","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Diplocladius","ZZZ","ZZZ","ZZZ","ZZZ","Diplocladius","Genus"
"338","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Diplocladius","ZZZ","ZZZ","ZZZ","ZZZ","Diplocladius","Genus"
"339","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Diptera","Order"
"340","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","Perlodinae","ZZZ","Perlodini","ZZZ","ZZZ","Diura","ZZZ","ZZZ","ZZZ","ZZZ","Diura","Genus"
"343","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Dixidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Dixidae","Family"
"344","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Dolichopodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Dolichopodidae","Family"
"346","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Diptera","Nematocera","ZZZ","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Doncricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Doncricotopus","Genus"
"360","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Dryopidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Dryopidae","Family"
"362","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"363","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","Ecclisocosmoecus","ZZZ","ZZZ","scylla","ZZZ","Ecclisocosmoecus scylla","Species"
"364","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","Ecclisocosmoecus","ZZZ","ZZZ","scylla","ZZZ","Ecclisocosmoecus scylla","Species"
"366","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Lumbriculida","ZZZ","ZZZ","ZZZ","Lumbriculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eclipidrilus","ZZZ","ZZZ","ZZZ","ZZZ","Eclipidrilus","Genus"
"367","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Simuliidae","Simuliinae","ZZZ","Prosimuliini","ZZZ","ZZZ","Ectemnia","ZZZ","ZZZ","ZZZ","ZZZ","Ectemnia","Genus"
"368","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Psephenidae","Eubriinae","ZZZ","ZZZ","ZZZ","ZZZ","Ectopria","ZZZ","ZZZ","ZZZ","ZZZ","Ectopria","Genus"
"369","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Lumbriculida","ZZZ","ZZZ","ZZZ","Lumbriculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eiseniella","ZZZ","ZZZ","tetraedra","ZZZ","Eiseniella","Genus"
"370","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ellipteroides","ZZZ","ZZZ","ZZZ","ZZZ","Ellipteroides","Genus"
"371","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Elmidae","Family"
"372","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Elmidae","Family"
"373","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Elmidae","Family"
"374","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Elmidae","Family"
"375","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Elmidae","Family"
"376","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","Limnophilinae","ZZZ","ZZZ","ZZZ","ZZZ","Eloeophila","ZZZ","ZZZ","ZZZ","ZZZ","Eloeophila","Genus"
"377","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","Limnophilinae","ZZZ","ZZZ","ZZZ","ZZZ","Eloeophila","ZZZ","ZZZ","ZZZ","ZZZ","Eloeophila","Genus"
"378","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Empididae","Family"
"379","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Empididae","Family"
"380","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Empididae","Family"
"381","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Empididae","Family"
"382","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Empididae","Family"
